name,description,image,release_date,popularity,tags
22 Jump Street,|After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.|,/gNlV5FhDZ1PjxSv2aqTPS30GEon.jpg,2014-06-13,2.997573,Crime,Comedy,Action
The SpongeBob Movie: Sponge Out of Water,|Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.|,/9wChSuUoQDiBKUnGTcYMkzRha60.jpg,2015-02-06,2.995254,Animation
Taken,|While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.|,/3zlffXmo7QpVBc17QIJWrRfasVr.jpg,2008-09-25,2.987585,Action,Thriller,Crime
Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,/k80qKrJ0qQ6ocVo5N932stNSg6j.jpg,2014-08-22,2.983797,Crime
Live Free or Die Hard,|John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.|,/pHWgbaXiQD2nmex7u8Xv6XmhaZS.jpg,2007-06-21,2.978181,Action,Thriller
While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,/r1kMa31JOk32LmDHxw1eJhFUw6i.jpg,2015-04-03,2.976426,Drama,Comedy
Harry Potter and the Order of the Phoenix,|Returning for his fifth year of study at the venerable Hogwarts School of Witchcraft and Wizardry, the ever-maturing Harry Potter is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students -- dubbed "Dumbledore's Army" -- to defend themselves against the dark arts.|,/lmYmoXVzVrTadfXHZ3v1ySqA1fn.jpg,2007-07-03,2.965518,Adventure,Fantasy,Family,Mystery
The Incredibles,|Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.|,/XgTh6Afh7PG6yuLqqBAzqpmsZg.jpg,2004-11-04,2.965475,Adventure,Family,Animation,Action
Ice Age: Dawn of the Dinosaurs,|Times are changing for moody mammoth Manny, motor mouthed sloth Sid and crafty saber-toothed tiger Diego in this third installment of the beloved computer-animated children's franchise. Life heats up for our heroes when they meet some new and none-too-friendly neighbors: the mighty dinosaurs.|,/crAf8b9gFpcdvY7majL8xWzTbem.jpg,2009-07-01,2.964473,Animation,Comedy,Family,Adventure
12 Angry Men,|The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.|,/qcL1YfkCxfhsdO6sDDJ0PpzMF9n.jpg,1957-04-10,2.963201,Drama
Harry Potter and the Goblet of Fire,|Young wizard Harry Potter starts his fourth year at Hogwarts, competes in the treacherous Tri-Wizard Tournament and faces the evil Lord Voldemort. Friends Ron and Hermione help Harry manage the pressure … but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.|,/6sASqcdrEHXxUhA3nFpjrRecPD2.jpg,2005-11-05,2.960628,Adventure,Fantasy,Family
St. Vincent,|A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.|,/w0hzr4eQBk1X4m63fb7sOSt9Bnn.jpg,2014-10-31,2.95976,Comedy
We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,/4Ujmqx7BTaRLBHVmeTe7aj6qSsA.jpg,2013-08-07,2.944324,Comedy,Crime
Harry Potter and the Deathly Hallows: Part 2,|In the second installment of the two-part conclusion, Harry and his best friends, Ron and Hermione, continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.|,/7xmtxRc9nQnCuWINuTT4SMP5NJc.jpg,2011-07-07,2.94429,Adventure,Fantasy,Family
Harry Potter and the Chamber of Secrets,|Everyone's favorite novice wizard, Harry Potter, continues his high-flying adventures at Hogwarts. This time around, Harry ignores warnings not to return to school - that is, if he values his life - to investigate a mysterious series of attacks with Ron and Hermione.|,/lryNn7sNkvQIg45KwgeKnMxSSRX.jpg,2002-11-03,2.943075,Adventure,Fantasy,Family
Rio,|From the makers of the hit "Ice Age" series comes "Rio," a comedy adventure about taking a walk on the wild side. Blu is a domesticated Macaw who never learned to fly, living a comfortable life with his owner and best friend Linda in the small town of Moose Lake, Minnesota. Blu and Linda think he's the last of his kind, but when they learn about another Macaw who lives in Rio de Janeiro, they head to the faraway and exotic land to find Jewel, Blu's female counterpart. Not long after they arrive, Blu and Jewel are kidnapped by a group of bungling animal smugglers. With the help of street smart Jewel, and a group of wise-cracking and smooth-talking city birds, Blu escapes. Now, with his new friends by his side, Blu will have to find the courage to learn to fly, thwart the kidnappers who are hot on their trail, and return to Linda, the best friend a bird ever had.|,/isQ9BSjdF8IrSm2g4WPHSJYN5s9.jpg,2011-04-15,2.931037,Animation,Adventure,Comedy,Family
Dr. No,|When Strangways, the British SIS Station Chief in Jamaica goes missing, MI6 send James Bond - Agent 007 to investigate. His investigation leads him to the mysterious Crab Key; the secret base of Dr No who he suspects is trying to sabotage the American space program using a radio beam. With the assistance of local fisherman Quarrel, who had been helping Strangways, Bond sneaks onto Crab Key where he meets the beautiful Honey Ryder. Can the three of them defeat an army of henchmen and a "fire breathing dragon" in order to stop Dr No, save the space program and get revenge for Strangways? Dr. No is the first film of legendary James Bond series starring Sean Connery in the role of Fleming's British super agent.|,/gRdfLVVf6FheOw6mw6wOsKhZG1l.jpg,1962-10-05,2.929051,Adventure,Action,Thriller
Titanic,|84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.|,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,1997-12-19,2.922991,Action,Drama,Romance
Bolt,|Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks the whole thing is real. When the super dog is accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt springs into action to find his way home. Together with hilarious new sidekick Rhino, Bolt's #1 fan, and a street-smart cat named Mittens, Bolt sets off on an amazing journey where he discovers he doesn't need super powers to be a hero.|,/k8Nsyj9BC9XKO4TqD1qt8Ks6bvc.jpg,2008-11-21,2.919873,Animation,Family,Adventure,Comedy
Pocahontas,|History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.|,/cmK0GIn2TdcmuVlyAkK6maoHSmH.jpg,1995-06-14,2.918955,Adventure,Animation,Drama,Family
Hellboy,|In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.|,/3fAWzI9MUosggdGMu7EaDhn44m6.jpg,2004-04-02,2.903246,Fantasy,Action,Science Fiction
Home,|When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip (Rihanna), manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh (Jim Parsons). The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.|,/ieg4Mm9cqTkozxpM87ewTx5vaok.jpg,2015-03-27,2.897078,Fantasy,Comedy,Animation,Science Fiction,Family
Ted,|Family Guy creator Seth MacFarlane brings his boundary-pushing brand of humor to the big screen for the first time as writer, director and voice star of Ted. In the live action/CG-animated comedy, he tells the story of John Bennett, a grown man who must deal with the cherished teddy bear who came to life as the result of a childhood wish, and has refused to leave his side ever since.|,/yLdP2vDa1BqxLSbikGypGtAEOGe.jpg,2012-06-29,2.89551,Comedy,Fantasy
Silver Linings Playbook,|After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.|,/ilrZAV2klTB0FLxLb01bOp5pzD9.jpg,2012-12-25,2.89518,Drama,Comedy,Romance
Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,2014-05-08,2.892075,Comedy
The Expendables 3,|Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.|,/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg,2014-08-15,2.890592,Action,Adventure,Thriller
Black Mass,|The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.|,/yIVnNriiyl522hk3LFLJrrMovhP.jpg,2015-09-04,2.889805,Crime,Drama
Kick-Ass,|Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.|,/gtfggr5n3ED1neoTqVYmsVCoSS.jpg,2010-04-16,2.885436,Action,Crime
Saw VI,|Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.|,/iCVk1uniEoQLXdluUGUXBaAgD1H.jpg,2009-10-23,2.879019,Horror,Mystery
A Good Day to Die Hard,|Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.|,/c2SQMd00CCGTiDxGXVqA2J9lmzF.jpg,2013-02-14,2.878548,Action,Thriller
The Bourne Identity,|Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. Bourne realizes, though, that he has the combat and mental skills of a world-class spy, but who does he work for?|,/bXQIL36VQdzJ69lcjQR1WQzJqQR.jpg,2002-06-06,2.875202,Action,Drama,Mystery,Thriller
Max,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,/ykydSx4Rx1AnnBPSTiZiuaCOfxK.jpg,2015-06-26,2.873799,Family,Drama,Adventure
Unfriended,|While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.|,/hfEBlhvVWFt61EWjNbjlKdDilBI.jpg,2015-06-24,2.869945,Thriller,Horror
Shrek 2,|Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.|,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,2004-05-18,2.864303,Family,Fantasy,Adventure,Animation,Comedy
Godzilla,|Fifteen years after an 'incident' at a Japanese nuclear power plant, physicist Joe Brody joins forces with his soldier son Ford to discover for themselves what really happened.  What they uncover is prelude to global-threatening devastation.  An epic rebirth to Toho's iconic Godzilla, this spectacular adventure pits the world's most famous monster against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.|,/szVwkB4H5yyOJBVuQ432b9boO0N.jpg,2014-05-16,2.856568,Thriller,Action,Science Fiction
The Jungle Book,|The Jungle Book follows the ups and downs of the man-cub Mowgli as he makes his way back to the human village with wise panther Bagheera to escape ruthless tiger Shere Khan. Along the way, he meets unforgettable friends and foes including mad King Louie of the Apes, the hypnotic snake Kaa and the loveable, happy-go-lucky bear Baloo, who teaches Mowgli about true friendship.|,/1AreNcL9s24Qfghbzomy0IlzCFk.jpg,1967-10-18,2.851497,Family,Animation,Adventure
300: Rise of an Empire,|Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster "300," this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. "300: Rise of an Empire" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.|,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,2014-03-07,2.850771,Action,War
Indiana Jones and the Temple of Doom,|After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.|,/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg,1984-05-22,2.842193,Adventure,Action
Madagascar,|Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.|,/2YiESGB68BGQSAFvfJxBi774sc4.jpg,2005-05-26,2.840219,Family,Animation
American Hustle,|A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.|,/mhB7C62lSMpGO2HYNaW6d7W3TVH.jpg,2013-12-20,2.837185,Drama,Crime
The Fifth Element,|It’s the year 2257 and a taxi driver has been unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity. The Fifth Element takes place in a futuristic metropolitan city and is filmed in a French comic book aesthetic by a British, French and American lineup.|,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,1997-05-07,2.835627,Adventure,Fantasy,Action,Thriller,Science Fiction
Madagascar: Escape 2 Africa,|Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.|,/9mohxwknsHcwFBSAAhoQXwFV5zn.jpg,2008-11-06,2.830776,Family,Animation
Salt,|As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: "Who is Salt?"|,/956xMjH4sPoqimqoLOP6AI19mjm.jpg,2010-07-23,2.82221,Action,Thriller,Crime,Mystery
The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,/iunmxWkOi7Vk17Ob3G2HwwjgHsr.jpg,2002-09-24,2.821368,Drama,War
Pirates of the Caribbean: At World's End,|Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.|,/bXb00CkHqx7TPchTGG131sWV59y.jpg,2007-05-19,2.806794,Adventure,Fantasy,Action
Cidade de Deus,City of God depicts the raw violence in the ghettos of Rio de Janeiro. In the 1970’s that kids are carrying guns and joining gangs when they should be playing hide-and-seek.,/gCqnQaq8T4CfioP9uETLx9iMJF4.jpg,2002-08-30,2.806227,Drama,Crime
Independence Day,|On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped "destroyer" spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4 the a plan is devised to gain access to the interior of the alien mothership in space in order to plant a nuclear missile.|,/cf3cmVa1zrmfQoltnezvsniNnoX.jpg,1996-06-25,2.797938,Action,Adventure,Science Fiction
Ice Age: Continental Drift,|Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.|,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,2012-07-13,2.784566,Animation,Comedy,Adventure,Family
|Monsters, Inc.|,|James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.|,/93Y9BGx8blzmZOPSoivkFfaifqU.jpg,2001-11-01,2.779125,Fantasy,Animation,Family,Comedy
V for Vendetta,|In a world in which Great Britain has become a fascist state, a masked vigilante known only as "V" conducts guerrilla warfare against the oppressive British government. When "V" rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.|,/AoGpqw4S4ZGgwhlM3FgzFVwyIGl.jpg,2005-12-11,2.779004,Action,Thriller,Fantasy
Poltergeist,|Craig T. Nelson stars as Steve Freeling, the main protagonist, who lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, a tree comes alive and takes Robbie through his bedroom window, and Carol Anne is abducted by ghosts. Realizing that something evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to investigate, hoping to get Carol Anne back, so he can remove his family from the house before it's too late.|,/hKs6umpuLSgZhOiZI1pxpO0iVTQ.jpg,1982-06-04,2.769183,Horror
Snow White and the Huntsman,|After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.|,/40iabcM7KQLJzmO8yGm8AvUbxZR.jpg,2012-06-01,2.757106,Adventure,Fantasy,Drama
Twilight,|When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.|,/nlvPMLCdum7bkHKmDSMnNLGztmW.jpg,2008-11-20,2.731301,Adventure,Fantasy,Drama,Romance
One Flew Over the Cuckoo's Nest,|While serving time for insanity at a state mental hospital, implacable rabble-rouser Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse Mildred Ratched.|,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,1975-11-18,2.728016,Drama
The Wedding Ringer,|Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.|,/u3gLkiOpkNb01r7yvrbbOfBJv3R.jpg,2015-01-16,2.727159,Comedy
Shutter Island,|World War II soldier-turned-U.S. marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his own troubling visions and by Dr. Cawley.|,/aZqKsvpJDFy2UzUMsdskNFbfkOd.jpg,2010-02-18,2.725977,Drama,Thriller,Mystery
The Gift,|A husband and wife try to reinvigorate their relationship but their lives are threatened by a "friend" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.|,/chrYVlwpBjlYM80w4bQDZzfNQZf.jpg,2015-08-07,2.725534,Thriller,Mystery
Braveheart,|Enraged at the slaughter of Murron, his new bride and childhood love, legendary Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.|,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,1995-05-24,2.724604,Action,Drama,History,War
The Prestige,|A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.|,/5MXyQfz8xUP3dIFPTubhTsbFY6N.jpg,2006-10-19,2.721803,Drama,Mystery,Thriller
Escape Plan,|Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.|,/1jHF5or25uCZr7O5c7CYm9eTrTw.jpg,2013-11-13,2.719247,Action,Thriller
Ender's Game,|Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.|,/vuZ8uSqyOM5698yNraF7OJRM3mS.jpg,2013-11-01,2.717915,Science Fiction,Action,Adventure
Wreck-It Ralph,|Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.|,/93FsllrXXWncp7BQYTdOU1XMRXo.jpg,2012-11-01,2.709976,Family,Animation,Comedy,Adventure
Saving Private Ryan,|As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.|,/gc7IN6bWNaWXv4vI6cxSmeB7PeO.jpg,1998-07-24,2.709083,Drama,History,War
Sin City,|Sin City is a neo-noir crime thriller based on Frank Miller's graphic novel series of the same name.The film is primarily based on three of Miller's works: The Hard Goodbye, about a man who embarks on a brutal rampage in search of his one-time sweetheart's killer; The Big Fat Kill, which focuses on a street war between a group of prostitutes and a group of mercenaries; and That Yellow Bastard, which follows an aging police officer who protects a young woman from a grotesquely disfigured serial killer.|,/eCJkepVJslq1nEtqURLaC1zLPAL.jpg,2005-03-31,2.707665,Action,Thriller,Crime
Cloudy with a Chance of Meatballs,|Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?|,/75QV0rNm6QHpMnpIGrZK0ev08rH.jpg,2009-09-18,2.706407,Animation,Comedy,Family
Ratatouille,|In one of Paris' finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling. Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.|,/y8y6Fv0k068OnHBZtu949A1t6pj.jpg,2007-06-29,2.704771,Family,Fantasy,Animation
Black Hawk Down,|When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.|,/yUzQ4r3q1Dy0bUAkMvUIwf0rPpR.jpg,2001-12-28,2.687758,Action,History,War
Run All Night,|Brooklyn mobster and prolific hit man Jimmy Conlon, once known as The Gravedigger, has seen better days. Longtime best friend of a mob boss, Jimmy, now 55, is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.|,/aqNJrAxudMRNo8jg3HOUQqdl2xr.jpg,2015-03-13,2.687364,Action,Crime,Drama,Mystery,Thriller
American Reunion,|In the comedy American Reunion, all the American Pie characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about - and get inspired by - the hormonal teens who launched a comedy legend.|,/yfOZaUh08d1YtLCtgvfRRAssrR7.jpg,2012-04-06,2.686872,Comedy
